Length,Load,E,I,Deflection
5.228489950484717,46.07414459360165,20862597273.05592,0.0061349009233719505,3.5028798676348117e-06
6.034660425560074,45.30407312700451,25933876922.910618,0.0028953921341981046,1.0418676232181285e-05
2.085174038875312,15.693861054310615,29866893257.28693,0.008605642534097199,1.5030189907472074e-08
4.3824003603696005,38.717448726998114,32665941553.121147,0.00682930509630361,8.335315032583447e-07
8.771457267166745,11.587582838421328,26852305077.27628,0.008159644287062168,4.076297197991661e-06
2.0291840270698165,44.156591681547724,27794369430.76184,0.0007285789355762221,4.813784317536244e-07
7.120062634332356,34.23108845398721,31962565691.413185,0.006651921156030876,5.387732419598492e-06
7.08318157523482,7.7639475467075725,26539719227.527237,0.00041112665476559666,2.332184549581675e-05
3.220183086281944,30.89174026568778,30982486120.441864,0.0008896274228253771,1.5692024863185476e-06
9.908204688168244,17.43308452744932,30433064791.69538,0.005398804535578354,1.3315258453026955e-05
9.186800658051496,27.961364870669474,26828433602.341087,0.002666257375978208,3.625408355183657e-05
9.112930580374304,15.019871772670626,31630889386.755905,0.008622150655812547,4.945500411573874e-06
6.301103221498752,34.77607358114851,24412514980.82112,0.005902953698697602,4.9534045961472415e-06
9.624770415390106,25.02584915335123,27875805999.551094,0.008123752335088472,1.2348238516209334e-05
7.520472937512797,31.644355646798957,33245667304.512142,0.008104447536840814,4.8916703048161365e-06
4.2574865064490295,19.07740497501198,28439774442.403446,0.007082885470964884,4.0516771551883075e-07
8.1285951547318,47.02771805215273,25492858432.62012,0.009454070670973246,1.1092189568657358e-05
5.829322068980052,32.12884656360248,21365878041.581036,0.006715460291803712,3.366740060303798e-06
8.286182215173518,24.4880133978142,29592397241.490517,0.00351180213529472,1.4464388053459814e-05
9.072019975851344,11.906618967288997,34380902082.052666,0.0011132806704950574,2.7436031376625242e-05
8.124934738263448,47.17858410793322,21560524505.473812,0.0013240447219782304,9.377805735178553e-05
3.217815130024074,5.850630197766259,21310116996.09628,0.008710798011254498,4.399891920567567e-08
5.146698210016821,37.18667521242745,31026698054.195774,0.008514746352099329,1.285978383061708e-06
7.0067980192582295,29.182694203156643,20150810609.43049,0.008140739121052731,5.583238751522865e-06
5.610544982145948,8.2313854646555,24890284903.297226,0.009272739605343168,4.601442317481427e-07
6.940143605767553,15.700450671581873,25966467498.51274,0.006977670627916171,2.6175885938114387e-06
5.6705987599129815,13.796839320461732,34746027878.100586,0.006724302603366844,7.950265787052928e-07
5.579376387136906,20.665195331412217,20224894975.021023,0.008657387036682193,1.4891821654934647e-06
3.868203780651961,40.09421382123232,23564580570.96124,0.004646564943795964,1.0674957058400584e-06
5.05631177365482,41.63307596959655,24276867485.54375,0.008007195577400794,1.8228023261451316e-06
8.821366392468878,49.177746029961966,26307140802.978832,0.001612987854362062,9.13789358495626e-05
3.7473877249518956,48.398137935468576,34037756006.043827,0.009761441229737666,3.740305602115008e-07
7.443442813450294,33.285090926884145,33478990697.980648,0.006217741513350992,6.391148844284954e-06
4.030646809563467,48.69210507756526,20766791356.764915,0.00017373694237366206,4.63804260585884e-05
4.525417724904165,13.64262074928611,21488687382.851357,0.007763781017144933,4.4656853061267716e-07
6.665382451978542,26.661380357434776,34608912259.94384,0.002360064970927499,8.388992322991701e-06
6.69347944335987,6.96378374090509,20981579075.451866,0.009004667245938642,9.633541056078169e-07
8.954625570012746,23.037369344089342,25038973021.09706,0.008685053015324608,8.868954007212545e-06
6.6955679277173905,48.15144916266452,28788973002.32052,0.005956894127179324,7.347705984771157e-06
5.001982095839962,27.626050164590215,34419412810.81201,0.0016678212974453278,3.9225919721849755e-06
8.092833841013174,17.385336938885622,27303534880.437084,0.004821961584433354,7.375335206644702e-06
8.449704659626317,47.88624306623495,23512022049.01265,0.004191083724333382,3.225517082407983e-05
7.407637893600357,14.658980396355066,23284713500.950886,0.005488989532523794,4.49674459528473e-06
6.053797306795477,24.48757823861795,34501571284.394714,0.0014709587982640795,8.438334503740128e-06
4.338961042998984,49.35273528905776,34130086632.058533,0.006428180744332351,1.038167767385162e-06
6.264326675444842,5.687428129762996,30427959041.700733,0.005903501065123612,6.348480976494534e-07
6.837930231705442,44.79655435993116,25374954242.65121,0.002218682822770069,2.2650696599897745e-05
5.004896014300884,32.55847971819095,22436940460.792133,0.002463165645806008,4.8131110073913855e-06
4.440194750806201,14.53138064202243,24170539613.776756,0.0024024173150972864,1.2665400858002326e-06
6.541397846232626,28.571372189006247,25806670938.6852,0.0024423766955882944,1.0807058478636616e-05
5.775607816674061,33.90004682183261,33788232115.810753,0.0025291415625401264,5.747662417220359e-06
6.200348994459781,25.957082059644414,29100741393.761436,0.001025077038544406,1.674551971724235e-05
6.31744947339753,49.10781524142741,22516042175.241615,0.006730493706986033,6.720746673681761e-06
3.974758550288863,35.24639393058264,22675803213.753517,0.006117158036435416,8.258175340286767e-07
9.988988577395698,14.207104365145161,20905552717.215893,0.006153477010969773,1.4316873250197205e-05
8.543174204742499,25.6111478954456,34299497429.855766,0.0022294370406932846,2.3230678999423462e-05
7.768655203343486,46.41272942518117,22156522404.888157,0.009769257376930589,1.0169418669419048e-05
7.717955005457397,27.99191193928057,30802837078.196358,0.009772627715253886,4.296138156369225e-06
6.0747796051975085,46.35795249029055,33027990401.158867,0.007033250322434021,3.5387257512968978e-06
7.230034873389268,12.133777675116995,23340024386.47863,0.005525970703234725,3.3472372648175837e-06
6.798345238876299,38.69992310778564,23899239871.820137,0.0024671804288921395,1.8254785934502017e-05
8.691947603479065,12.057631003615647,25793413568.755657,0.0012292385877516023,2.8263384131808156e-05
7.9742335472231485,6.517658768906086,20982785014.112686,0.0038818913861508597,4.212885856387915e-06
3.7306463323480727,32.13035766187224,27979301720.42587,0.0004949439705108705,5.851911489207476e-06
4.445586313678776,29.473897966994503,21676805213.61883,0.004558077609547184,1.5171046938981512e-06
2.736176812678079,39.020529784155535,27196987381.695374,0.00466635350152133,2.2439343084562734e-07
7.084527187941281,14.143536260372203,22437266024.720932,0.006440190489225089,3.2104922292335813e-06
3.1843054079999726,43.710562152253665,25901322452.794636,0.004888640617934334,4.621404459936868e-07
8.839770137706381,9.400406056075038,34373980293.78278,0.009155558281582427,2.3748414850248644e-06
7.781513422166486,25.11739076935482,31492547586.283924,0.005934252922584021,6.416463663610947e-06
8.774768126171853,14.168352484112962,20920025906.802677,0.0071652921497176,7.296332355662042e-06
9.827264212539552,33.46180155695998,22364185489.857025,0.004063726319221065,4.471374975662721e-05
2.135511578596372,37.44099439630848,30109532599.619923,0.004373153275910993,7.700078689244115e-08
2.4279262205013854,38.45443459146927,28104437518.024506,0.002686004913341244,2.3048647761556582e-07
7.47254996093546,37.11909997332822,24834082113.413853,0.002115258557091219,2.8687978942559765e-05
4.2988150461734,25.409353341800035,33895387151.661213,0.006303608181903783,5.288075222087597e-07
6.438886903808375,25.91150094297097,22797967922.71227,0.006227045689226317,4.085040324107326e-06
9.205650939688137,34.2860572087676,29266723734.08087,0.004186496785907614,2.6166730914622927e-05
7.855716059834807,15.810053462441559,27840922602.85258,0.009700872283189417,2.9028247652091023e-06
8.941091727653845,41.94789359525831,20551626423.799107,0.0013136234514810562,0.0001292986674679991
4.8686871943788566,17.877748050311105,31544012359.102146,0.009226009230556102,4.494364218211813e-07
8.50171094713938,11.131017690942524,23008209695.684048,0.007639608417245746,4.307696209909683e-06
6.5067918456389675,16.645417852163984,26698660917.864197,0.00878735882531739,1.6559731702083934e-06
9.831420157851205,29.550861143613574,27854222196.44834,0.005824492421565089,2.215770762052712e-05
9.565663789714552,37.0640688927751,20813872638.311665,0.007048514972974197,2.7542401476587328e-05
3.4728594201712193,18.04984845628269,24964485836.01189,0.008678261743447673,1.5779955855026856e-07
3.980135814029369,33.525326336908435,30790039675.925697,0.008764976025291053,4.059218039032343e-07
6.656158434160648,25.89777570287617,27354054897.966034,0.004166597967660472,5.807544367368765e-06
9.952402644975628,30.98582560188265,25552282324.441452,0.006616495836693473,2.341293520568346e-05
2.6384235124009505,28.899272585092575,27465325845.875683,0.006716666784353023,9.884738085808014e-08
3.465521531139716,42.27487463193486,33774909003.63303,0.0012529999075809306,1.8760753944155055e-06
2.462861410023603,34.45825654149978,24106270555.003765,0.0034922887752986444,1.9608835405339168e-07
4.327026516102108,48.43167419037425,20162676728.742973,0.009576062398293549,1.1449626874447814e-06
6.837217641426589,39.11592009447242,32317055298.78337,0.008108898961464231,4.247332667294533e-06
6.304647250577157,46.77395033753023,22909162119.467594,0.009597350414047653,4.3764849846143175e-06
7.2383635511969855,43.938483420984475,33388919760.45967,0.006555253383021421,7.175522970301939e-06
4.650057690708269,45.924776466510956,34531345000.004616,0.003137534743475076,2.5805789881993436e-06
3.3543038091535538,38.85801621140876,28791704946.386047,0.0024211524599479953,9.188390956870709e-07
7.292317598802771,39.05176029910729,25182256967.127342,0.006832194484038415,8.357700869775878e-06
6.486075441899238,27.738312733162907,31331695566.99575,0.008105782162015282,2.516911686050683e-06
4.5503046978519235,32.22652671864913,23727859421.837543,0.006938389250370221,1.0926900171594356e-06
6.1579859065555835,31.244461979513243,28462699527.333363,0.0031859648930169073,6.451333884810046e-06
7.828269410335751,35.41023318538704,28843775952.771015,0.005610815703224324,1.0699229503905228e-05
3.6058879376584185,38.64330532469256,26655080061.50654,0.0050531811639150884,6.315635968996919e-07
2.584350700037784,30.329314884642795,20755029135.028545,0.006887701392253466,1.2322803205871506e-07
8.184929906960784,48.5405411918385,31730618520.024372,0.004767393775069996,1.8751831402032266e-05
5.863120893470133,46.62311073601218,30670667727.71268,0.004108701271131107,5.692822274188596e-06
8.43559810313078,34.398532580447046,22198503128.807957,0.007781350529415684,1.3129964386493026e-05
7.475523238343149,19.840211311762722,29196476247.898026,0.005506978995062754,5.017733571186237e-06
3.0976053067883678,41.17768431020642,25746632270.854538,0.0009512112409205017,2.0156151512113705e-06
6.578218089312188,39.903796847446436,27973956019.984013,0.0013835683516776544,2.5138048766745635e-05
5.467672837522895,47.665731718294204,29683680919.542225,0.007270165184115505,2.570354900601478e-06
6.531759536439237,7.840276963107529,26416572720.128952,0.00901014023264677,7.806977266768753e-07
8.08962008987799,35.379068334522714,32950683776.77415,0.007949538613461536,7.531670698610668e-06
7.111498405738579,11.558255627813494,30807138526.261124,0.0011964314552682564,1.044326646556828e-05
9.105168783211642,13.698124460646957,27669843386.40916,0.0035238457155800937,1.2572692806750416e-05
8.197986663074925,42.40818113536467,24465561085.52905,0.0015928277889787812,6.400195672802764e-05
8.814641220749003,21.98573199811265,20533375032.952286,0.0015940659656677983,5.279972262821226e-05
4.745908632004194,13.359989548180122,34810911802.42872,0.0019951503956511848,1.2706658337957555e-06
6.744564364243451,34.74241384695442,26759846014.301342,0.009283956657118638,3.7678852600798687e-06
2.4290473265950556,22.293745753710716,22314012490.1557,0.00866546633955695,5.226321457221269e-08
2.415325077565268,37.771991643755385,33213568921.040104,0.001914582184259086,2.6322156626260924e-07
6.697122864831212,40.93447489933347,30444980130.995537,0.005895923893274764,5.9732887069135966e-06
8.303644446420234,43.37352663484716,23606704803.560444,0.006842207623778553,1.662290324196214e-05
5.4774475758781875,38.564650324799466,27193895364.421494,0.004719619248086805,3.5217839563184193e-06
2.2318568001807755,29.789675355891845,20606006125.2413,0.009930476228678993,4.703335443385989e-08
3.000088802396287,11.180799755326923,20489668580.78791,0.005035587443512036,1.1430441720595951e-07
3.7322125623747135,6.310880662722665,28067077138.179348,0.003607597247660168,1.574631713673109e-07
5.393770076279449,33.71340977924862,25596613917.94023,0.005727950693724582,2.5341329087148077e-06
5.880983271414016,6.907174794432566,23046539171.440437,0.008133419516402418,5.739315656984135e-07
8.754774772602744,44.91428052114712,25066541041.14679,0.008383129524754951,1.6349427607541852e-05
4.973057667920206,29.34367529850677,27658758015.758453,0.003939541049993472,2.144711916773188e-06
9.478023346412215,24.22762329969138,21572649056.812267,0.0054633095084396675,2.1600380701446753e-05
9.541342408540228,17.377787638895025,29225578425.867477,0.0047063337513257395,1.3634064824612384e-05
7.015144394383068,20.949793353028653,20460845674.306805,0.008650536183239252,3.73248761440492e-06
7.006981474332823,46.75983779566666,32873211984.246483,0.0045206801004298485,9.876196832441019e-06
9.004806435743344,24.589042548134653,29050022727.183807,0.0035647953684198237,2.0328102611093734e-05
6.025648330181101,26.859077895951756,22089556707.34544,0.002509503588456129,8.317066692320429e-06
6.4435106664954835,19.849878756308215,24537772964.57001,0.007357984521574302,2.4677026744321696e-06
5.002139873824913,25.676649366485673,32779491343.682785,0.005533210962499523,1.1540404150623993e-06
3.6101334735712527,26.299567995611522,28026811918.159027,0.009092042162282741,2.2826813481767886e-07
7.976381716003526,40.214610410665124,28251214576.86137,0.004830420442837818,1.5531889977262172e-05
7.010847702168379,45.014502774544795,28950850159.928524,0.00014758277828216728,0.0003314182088078015
4.275776489140071,43.79197102425903,31165446725.279102,0.0022049080200872836,2.773507973690595e-06
9.561375782255745,16.057125416700032,24291254008.031246,0.00499892003486519,1.439004007443956e-05
8.391649038471938,7.071838925884269,33864692078.31825,0.005915670814268688,2.2793407709712556e-06
6.638112788054938,43.545275202928366,24676647872.287766,0.0034977869799934164,1.2754951388167805e-05
9.99629866051204,25.53724584951903,29496874281.9826,0.0032564355308278936,3.456616892805091e-05
9.580988436302285,38.458796269400494,23664464016.30453,0.007762714595213228,2.2970235057267703e-05
6.897091431031198,25.851482223395774,20600441239.98354,0.0020923013966667003,1.7672068824787327e-05
2.4046044748442856,19.949107118863132,22746889627.53487,0.00880046203252414,4.338197824549132e-08
9.779845923394664,29.097368427561843,33927865790.118603,0.008092045138921814,1.262425347376438e-05
7.243373478250535,19.72673938164498,25548486176.79211,0.0010311346883481128,2.6839661369956822e-05
9.943546179267997,27.753094356205718,24334231804.133713,0.009222951952036831,1.5740835679893254e-05
3.224049973389115,32.39774522217677,32272865568.232803,0.004864067326325971,2.9035112861865266e-07
5.801255344665031,27.485452871376296,31651130629.691704,0.001000442184217823,1.2801132098391375e-05
3.5394613491403124,19.92897419687131,22307044433.22017,0.006556401784934507,2.7846128917618305e-07
8.231202581930951,14.96283507532992,21868031936.67253,0.006550025206386989,6.243860047213591e-06
9.478215977064714,40.018757303791254,29861656757.0178,0.0032902297069741706,4.280245333069811e-05
4.373141960845049,31.75774085568847,26495253411.419514,0.009152610140577862,6.23662514807076e-07
5.331215766810456,40.17106590176186,27835158414.846714,0.002645134288004343,5.738729470896573e-06
6.210611567053326,41.62103127759717,26889751354.59601,0.009506564807954223,3.15412345926524e-06
9.094100960877427,49.972076804079535,28249780406.97676,0.00795111909630397,1.9813533304764124e-05
8.867202438168114,49.555132322046056,26577243806.260536,0.0012086694770536853,0.00012418136202375826
2.7186187566534405,28.767222124026723,25041016634.41522,0.007882850406101012,1.0365606084088879e-07
9.792493338964288,32.75637172806921,30577171715.636055,0.003867916572279651,3.316143379762297e-05
9.615531313421624,18.526448381895428,28294848383.811268,0.004799461758086803,1.5185328454305894e-05
7.869203425289821,42.796492072521325,27917135413.950306,0.008850740828878628,8.648077337417885e-06
5.613909766386395,15.829235443438076,34612111065.05699,0.005413601215557408,1.092561972675483e-06
8.790791915347882,35.06675744189468,27825679401.50242,0.002836401812884741,3.4548791327260814e-05
5.373710656934567,36.55476101683098,29648607664.398335,0.002937753877155079,4.556801720999289e-06
7.680163531185549,19.402433403617145,32883542848.876575,0.008483911151912975,3.1506643393110014e-06
6.1074112884800105,31.822371498714574,30310623900.286087,0.0019611178926530397,9.698429505773667e-06
8.125624999013418,20.903828609238,26851517011.090263,0.0005472791902192739,8.074468724224697e-05
4.763007397105966,20.778188814010292,27554495010.44509,0.004514599411080588,1.119334308945903e-06
9.437120528793791,24.52503625545268,23719953543.83536,0.0038353566046273155,2.784113018104109e-05
4.577561387452459,38.31451535954537,28748038973.05632,0.0058036734969066734,1.3128878467858337e-06
2.1816079316452237,46.27137007929183,30437306112.363632,0.005187556586548572,8.643485253294041e-08
2.738414744149283,45.826843370612536,21997937754.98291,0.0029394792362802446,5.1892340070755e-07
4.682592922290027,36.12114312131715,25326396880.971138,0.0012613961881224067,7.078169538998356e-06
2.907350126773271,7.0297891748067265,33468193660.722042,0.009845965315646217,1.9846313643235995e-08
6.976582376161315,18.993246221587725,34116330753.23663,0.0004337150939802232,3.959515356849988e-05
4.239194920212277,27.460805297257572,34833874648.61856,0.007512176665276778,4.412838320097064e-07
2.3044955728603167,5.533760127286883,26316912384.245136,0.002849752804280395,2.7096955495305947e-08
8.1509109833816,33.41882543864965,30293429847.32151,0.009625539642838167,6.586899364824287e-06
4.202996515426353,42.10975383854272,29320869403.44456,0.009999058225406074,5.836085711433314e-07
3.0216628609253453,19.486044176545477,25510299772.93191,0.006142019979122725,1.3499562776329786e-07
5.5947668280324745,47.869879418762324,32698098679.227486,0.0029565043973050725,6.317249780873091e-06
7.178598779146217,14.16898330478108,23042452998.5296,0.0033993118192241468,6.254843919114727e-06
7.609493243185195,40.34638963915585,22540177098.0457,0.00224592545115646,3.479475161930313e-05
5.608470654289113,27.297961264670633,33480658089.25817,0.0045788828776830845,2.2939992926955953e-06
9.10797553608271,18.77186166245088,30326178011.73642,0.004714630259604245,1.176435787996603e-05
3.6691498986682882,7.8387052897238405,33724197811.232864,0.009100815657593521,6.027302518248344e-08
2.0151311643264362,8.237149395144334,28695690212.41295,0.009684256967746373,6.364232261575626e-09
6.655469726423941,37.78248745530369,24050156109.596268,0.006148816145749647,6.52731796240004e-06
7.186059793567769,46.379256173487036,24002207964.211338,0.004638450424447611,1.4464444245355526e-05
8.715361226210897,5.233916680173886,23134239071.52092,0.0005475236543656525,3.104195372055947e-05
3.082673455392454,41.46147824147161,28046398420.210506,0.0018457475985170387,9.41768677142675e-07
8.159615148209832,34.0031099841502,20462507563.799015,0.009126959437548442,1.0508752142871233e-05
4.611852640287366,22.850868034883057,21277203843.767006,0.007968769588591633,7.938479847183103e-07
6.2115361380668,10.180201170497632,20754630620.99476,0.0018227826211855065,5.216044854463935e-06
6.616746096957084,20.28527871004998,34176590113.55046,0.005913241523990297,2.505205120571051e-06
3.6292083511167554,44.89078666597797,32309280829.050156,0.00687905165674447,4.5623409791104126e-07
2.07696129711697,14.263078259481892,31041702324.767708,0.007774688881424572,1.431980524508875e-08
9.79128714398804,7.228907060758896,28356357748.491608,0.0027804978007731486,1.097229730631949e-05
8.583611207502631,38.59367938214473,34987196998.47517,0.004775548392165749,1.632686179624814e-05
3.433480601156134,13.37496993204453,26315183820.13032,0.009719536834828181,9.462763986395021e-08
7.896043687730315,42.747201611524225,29252032737.395287,0.00274448666677949,2.695053951735747e-05
3.2106035985937424,9.997605940598653,21689251555.525913,0.00013638690743706796,4.675890148807376e-06
2.3052617487234937,24.811328952179526,26193581945.896164,0.009096383331719545,3.8291831347512113e-08
4.672851822846488,15.982636303623764,30521957467.55347,0.004970819001431652,6.53995715128983e-07
3.7173024316135654,6.645079039536656,32989242037.83286,0.0072906207156775696,6.869318790902092e-08
7.067078411319947,22.27790557233524,23212835177.573963,0.007030566686923267,4.4335770353733256e-06
9.000042195951536,29.535443130305048,33921834857.57189,0.009470298378972895,7.854480312765394e-06
